,Unnamed: 0,Address,Sale Date,Sale Price,salePrice_numeric,price_SF,Square Ft ,Year  Built ,full_address,Address_URL,url,lat,long
84,84,1707 WATERS EDGE TRL,12/29/22,"$465,000.00 ",465000,254.9342105,1824,2002,"1707 WATERS EDGE TRL Fulton County, GA","1707%20WATERS%20EDGE%20TRL%20Fulton%20County,%20GA","https://www.google.com/maps/search/1707%20WATERS%20EDGE%20TRL%20Fulton%20County,%20GA",34.0598027,-84.3908657
85,85,3060 PHARR COURT NORTH NW 607,12/29/22,"$190,000.00 ",190000,226.1904762,840,1970,"3060 PHARR COURT NORTH NW 607 Fulton County, GA","3060%20PHARR%20COURT%20NORTH%20NW%20607%20Fulton%20County,%20GA","https://www.google.com/maps/search/3060%20PHARR%20COURT%20NORTH%20NW%20607%20Fulton%20County,%20GA",33.8388961,-84.3846922
7667,7667,10 TWENTY SIXTH ST # F 3,3/8/22,"$170,000.00 ",170000,223.390276,761,1960,"10 TWENTY SIXTH ST # F 3 Fulton County, GA","10%20TWENTY%20SIXTH%20ST%20#%20F%203%20Fulton%20County,%20GA","https://www.google.com/maps/search/10%20TWENTY%20SIXTH%20ST%20#%20F%203%20Fulton%20County,%20GA",33.8020428,-84.39373712
87,87,390 SEVENTEENTH ST NW LOT 4002,12/29/22,"$225,000.00 ",225000,270.4326923,832,2007,"390 SEVENTEENTH ST NW LOT 4002 Fulton County, GA","390%20SEVENTEENTH%20ST%20NW%20LOT%204002%20Fulton%20County,%20GA","https://www.google.com/maps/search/390%20SEVENTEENTH%20ST%20NW%20LOT%204002%20Fulton%20County,%20GA",33.7903038,-84.3994771
88,88,26208 PLANTATION DR NE,12/29/22,"$330,000.00 ",330000,225.7181943,1462,1985,"26208 PLANTATION DR NE Fulton County, GA","26208%20PLANTATION%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/26208%20PLANTATION%20DR%20NE%20Fulton%20County,%20GA",33.83582,-84.354491
89,89,132 HOLCOMB FERRY RD,12/29/22,"$260,000.00 ",260000,209.6774194,1240,1983,"132 HOLCOMB FERRY RD Fulton County, GA","132%20HOLCOMB%20FERRY%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/132%20HOLCOMB%20FERRY%20RD%20Fulton%20County,%20GA",34.027592,-84.322827
90,90,10390 SUMMER CREEK DR,12/29/22,"$405,000.00 ",405000,237.1194379,1708,1987,"10390 SUMMER CREEK DR Fulton County, GA","10390%20SUMMER%20CREEK%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/10390%20SUMMER%20CREEK%20DR%20Fulton%20County,%20GA",34.035712,-84.2626746
91,91,1111 WYLIE ST SE,12/29/22,"$640,000.00 ",640000,314.4963145,2035,2005,"1111 WYLIE ST SE Fulton County, GA","1111%20WYLIE%20ST%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1111%20WYLIE%20ST%20SE%20Fulton%20County,%20GA",33.7522346,-84.3507338
92,92,968 SAINT CHARLES AVE NE,12/29/22,"$286,000.00 ",286000,440,650,1940,"968 SAINT CHARLES AVE NE Fulton County, GA","968%20SAINT%20CHARLES%20AVE%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/968%20SAINT%20CHARLES%20AVE%20NE%20Fulton%20County,%20GA",33.7757699,-84.3557079
93,93,1294 CLERMONT AVE,12/29/22,"$287,515.00 ",287515,240.3971572,1196,1947,"1294 CLERMONT AVE Fulton County, GA","1294%20CLERMONT%20AVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1294%20CLERMONT%20AVE%20Fulton%20County,%20GA",33.6944703,-84.4312369
94,94,1994 RENA CIR SW,12/29/22,"$397,000.00 ",397000,357.0143885,1112,1955,"1994 RENA CIR SW Fulton County, GA","1994%20RENA%20CIR%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1994%20RENA%20CIR%20SW%20Fulton%20County,%20GA",33.7011783,-84.4716866
95,95,5050 LOWER ELM ST,12/29/22,"$204,000.00 ",204000,145.7142857,1400,2004,"5050 LOWER ELM ST Fulton County, GA","5050%20LOWER%20ELM%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/5050%20LOWER%20ELM%20ST%20Fulton%20County,%20GA",33.6179119,-84.588367
96,96,800 MILLSBEE DR,12/29/22,"$822,000.00 ",822000,190.7192575,4310,1990,"800 MILLSBEE DR Fulton County, GA","800%20MILLSBEE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/800%20MILLSBEE%20DR%20Fulton%20County,%20GA",34.072322,-84.3955762
97,97,1806 VILLAGE LN,12/29/22,"$490,000.00 ",490000,313.7003841,1562,2002,"1806 VILLAGE LN Fulton County, GA","1806%20VILLAGE%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/1806%20VILLAGE%20LN%20Fulton%20County,%20GA",34.059332,-84.3972435
98,98,110 RIDGE POINT CLOSE,12/29/22,"$600,000.00 ",600000,183.3740831,3272,1985,"110 RIDGE POINT CLOSE Fulton County, GA","110%20RIDGE%20POINT%20CLOSE%20Fulton%20County,%20GA","https://www.google.com/maps/search/110%20RIDGE%20POINT%20CLOSE%20Fulton%20County,%20GA",34.0069263,-84.3225255
99,99,3040 PEACHTREE RD # 1108,12/29/22,"$330,000.00 ",330000,412.5,800,2006,"3040 PEACHTREE RD # 1108 Fulton County, GA","3040%20PEACHTREE%20RD%20#%201108%20Fulton%20County,%20GA","https://www.google.com/maps/search/3040%20PEACHTREE%20RD%20#%201108%20Fulton%20County,%20GA",33.8388724,-84.3819533
100,100,136 PEACHTREE MEMORIAL 12-3,12/29/22,"$275,000.00 ",275000,248.1949458,1108,1975,"136 PEACHTREE MEMORIAL 12-3 Fulton County, GA","136%20PEACHTREE%20MEMORIAL%2012-3%20Fulton%20County,%20GA","https://www.google.com/maps/search/136%20PEACHTREE%20MEMORIAL%2012-3%20Fulton%20County,%20GA",33.8170179,-84.3945737
101,101,639 LARCHMONT DR NW,12/29/22,"$331,000.00 ",331000,243.5614422,1359,1973,"639 LARCHMONT DR NW Fulton County, GA","639%20LARCHMONT%20DR%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/639%20LARCHMONT%20DR%20NW%20Fulton%20County,%20GA",33.7691962,-84.48938
102,102,4251 UTOY CT SW,12/29/22,"$230,000.00 ",230000,230,1000,1962,"4251 UTOY CT SW Fulton County, GA","4251%20UTOY%20CT%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/4251%20UTOY%20CT%20SW%20Fulton%20County,%20GA",33.7456149,-84.5267039
103,103,1187 GLENRIDGE PL,12/29/22,"$485,000.00 ",485000,271.2527964,1788,2004,"1187 GLENRIDGE PL Fulton County, GA","1187%20GLENRIDGE%20PL%20Fulton%20County,%20GA","https://www.google.com/maps/search/1187%20GLENRIDGE%20PL%20Fulton%20County,%20GA",33.9026689,-84.3499943
104,104,844 EAST MORNINGSIDE DR,12/29/22,"$975,000.00 ",975000,319.8818898,3048,1930,"844 EAST MORNINGSIDE DR Fulton County, GA","844%20EAST%20MORNINGSIDE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/844%20EAST%20MORNINGSIDE%20DR%20Fulton%20County,%20GA",33.7983827,-84.3594348
105,105,8335 HIGH HAMPTON CHASE,12/29/22,"$750,000.00 ",750000,237.5673107,3157,1996,"8335 HIGH HAMPTON CHASE Fulton County, GA","8335%20HIGH%20HAMPTON%20CHASE%20Fulton%20County,%20GA","https://www.google.com/maps/search/8335%20HIGH%20HAMPTON%20CHASE%20Fulton%20County,%20GA",34.0426962,-84.2669113
106,106,3508 PINE FOREST DR SE,12/29/22,"$225,000.00 ",225000,189.3939394,1188,1962,"3508 PINE FOREST DR SE Fulton County, GA","3508%20PINE%20FOREST%20DR%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/3508%20PINE%20FOREST%20DR%20SE%20Fulton%20County,%20GA",33.6589153,-84.3538968
107,107,855 PEACHTREE ST NE UNIT 1306,12/29/22,"$335,000.00 ",335000,427.8416347,783,2008,"855 PEACHTREE ST NE UNIT 1306 Fulton County, GA","855%20PEACHTREE%20ST%20NE%20UNIT%201306%20Fulton%20County,%20GA","https://www.google.com/maps/search/855%20PEACHTREE%20ST%20NE%20UNIT%201306%20Fulton%20County,%20GA",33.7777998,-84.383904
108,108,2575 LAUREL CIR,12/29/22,"$235,000.00 ",235000,135.9953704,1728,2002,"2575 LAUREL CIR Fulton County, GA","2575%20LAUREL%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2575%20LAUREL%20CIR%20Fulton%20County,%20GA",33.7563894,-84.4718999
109,109,8005 LINFIELD WAY,12/29/22,"$485,000.00 ",485000,202.7591973,2392,2020,"8005 LINFIELD WAY Fulton County, GA","8005%20LINFIELD%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/8005%20LINFIELD%20WAY%20Fulton%20County,%20GA",33.9739374,-84.346984
110,110,8315 EQUINOX LN,12/29/22,"$605,000.00 ",605000,131.2364425,4610,2008,"8315 EQUINOX LN Fulton County, GA","8315%20EQUINOX%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/8315%20EQUINOX%20LN%20Fulton%20County,%20GA",33.5902389,-84.65898
111,111,222 SPRING ST,12/29/22,"$214,900.00 ",214900,218.3943089,984,1959,"222 SPRING ST Fulton County, GA","222%20SPRING%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/222%20SPRING%20ST%20Fulton%20County,%20GA",33.7645291,-84.3913141
112,112,6851 ROSWELL RD NE # D 25,12/28/22,"$245,000.00 ",245000,203.1509121,1206,1964,"6851 ROSWELL RD NE # D 25 Fulton County, GA","6851%20ROSWELL%20RD%20NE%20#%20D%2025%20Fulton%20County,%20GA","https://www.google.com/maps/search/6851%20ROSWELL%20RD%20NE%20#%20D%2025%20Fulton%20County,%20GA",33.9418431,-84.3717681
113,113,6980 ROSWELL RD # C 8,12/28/22,"$245,000.00 ",245000,199.5114007,1228,1968,"6980 ROSWELL RD # C 8 Fulton County, GA","6980%20ROSWELL%20RD%20#%20C%208%20Fulton%20County,%20GA","https://www.google.com/maps/search/6980%20ROSWELL%20RD%20#%20C%208%20Fulton%20County,%20GA",33.9452915,-84.3717425
114,114,195 FOURTEENTH ST # P 206,12/28/22,"$750,000.00 ",750000,431.5304948,1738,2002,"195 FOURTEENTH ST # P 206 Fulton County, GA","195%20FOURTEENTH%20ST%20#%20P%20206%20Fulton%20County,%20GA","https://www.google.com/maps/search/195%20FOURTEENTH%20ST%20#%20P%20206%20Fulton%20County,%20GA",33.7859379,-84.3811071
115,115,1735 PEACHTREE ST NE # 524,12/28/22,"$480,000.00 ",480000,283.520378,1693,2000,"1735 PEACHTREE ST NE # 524 Fulton County, GA","1735%20PEACHTREE%20ST%20NE%20#%20524%20Fulton%20County,%20GA","https://www.google.com/maps/search/1735%20PEACHTREE%20ST%20NE%20#%20524%20Fulton%20County,%20GA",33.8012974,-84.3904007
116,116,390 SEVENTEENTH ST NW 6019,12/28/22,"$315,000.00 ",315000,270.1543739,1166,2006,"390 SEVENTEENTH ST NW 6019 Fulton County, GA","390%20SEVENTEENTH%20ST%20NW%206019%20Fulton%20County,%20GA","https://www.google.com/maps/search/390%20SEVENTEENTH%20ST%20NW%206019%20Fulton%20County,%20GA",33.7902899,-84.3995523
117,117,10515 VIRGINIA PINE LN,12/28/22,"$384,900.00 ",384900,221.7165899,1736,1985,"10515 VIRGINIA PINE LN Fulton County, GA","10515%20VIRGINIA%20PINE%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/10515%20VIRGINIA%20PINE%20LN%20Fulton%20County,%20GA",34.0343013,-84.2649785
118,118,4624 CREEKSIDE COVE,12/28/22,"$324,999.00 ",324999,169.2703125,1920,2005,"4624 CREEKSIDE COVE Fulton County, GA","4624%20CREEKSIDE%20COVE%20Fulton%20County,%20GA","https://www.google.com/maps/search/4624%20CREEKSIDE%20COVE%20Fulton%20County,%20GA",33.6315818,-84.5400134
119,119,305 BROOK FORD PNT,12/28/22,"$698,000.00 ",698000,252.1676301,2768,1994,"305 BROOK FORD PNT Fulton County, GA","305%20BROOK%20FORD%20PNT%20Fulton%20County,%20GA","https://www.google.com/maps/search/305%20BROOK%20FORD%20PNT%20Fulton%20County,%20GA",34.0421446,-84.2008158
120,120,1073 DUNROVEN DR NE,12/28/22,"$990,000.00 ",990000,285.3025937,3470,2004,"1073 DUNROVEN DR NE Fulton County, GA","1073%20DUNROVEN%20DR%20NE%20Fulton%20County,%20GA","https://www.google.com/maps/search/1073%20DUNROVEN%20DR%20NE%20Fulton%20County,%20GA",33.8890854,-84.3524871
121,121,9855 TRACE VALLEY,12/28/22,"$650,000.00 ",650000,216.2341983,3006,1980,"9855 TRACE VALLEY Fulton County, GA","9855%20TRACE%20VALLEY%20Fulton%20County,%20GA","https://www.google.com/maps/search/9855%20TRACE%20VALLEY%20Fulton%20County,%20GA",33.9851218,-84.3575116
122,122,725 DALRYMPLE RD 2 C,12/28/22,"$214,900.00 ",214900,205.0572519,1048,1981,"725 DALRYMPLE RD 2 C Fulton County, GA","725%20DALRYMPLE%20RD%202%20C%20Fulton%20County,%20GA","https://www.google.com/maps/search/725%20DALRYMPLE%20RD%202%20C%20Fulton%20County,%20GA",33.9544783,-84.3637355
123,123,3435 KINGSBORO RD NE 1504,12/28/22,"$375,000.00 ",375000,200.5347594,1870,1991,"3435 KINGSBORO RD NE 1504 Fulton County, GA","3435%20KINGSBORO%20RD%20NE%201504%20Fulton%20County,%20GA","https://www.google.com/maps/search/3435%20KINGSBORO%20RD%20NE%201504%20Fulton%20County,%20GA",33.8493558,-84.3585759
124,124,13300 MORRIS RD # 161,12/28/22,"$360,000.00 ",360000,199.7780244,1802,2000,"13300 MORRIS RD # 161 Fulton County, GA","13300%20MORRIS%20RD%20#%20161%20Fulton%20County,%20GA","https://www.google.com/maps/search/13300%20MORRIS%20RD%20#%20161%20Fulton%20County,%20GA",34.1036363,-84.2558448
125,125,8059 STILLMIST DR,12/28/22,"$404,000.00 ",404000,107.0765969,3773,2015,"8059 STILLMIST DR Fulton County, GA","8059%20STILLMIST%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/8059%20STILLMIST%20DR%20Fulton%20County,%20GA",33.5785664,-84.646671
126,126,2500 PEACHTREE RD NW 504N,12/28/22,"$1,100,000.00 ",1100000,393.982808,2792,2000,"2500 PEACHTREE RD NW 504N Fulton County, GA","2500%20PEACHTREE%20RD%20NW%20504N%20Fulton%20County,%20GA","https://www.google.com/maps/search/2500%20PEACHTREE%20RD%20NW%20504N%20Fulton%20County,%20GA",33.8230156,-84.3883157
127,127,2386 ARNO CT NW,12/28/22,"$200,000.00 ",200000,231.4814815,864,1960,"2386 ARNO CT NW Fulton County, GA","2386%20ARNO%20CT%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/2386%20ARNO%20CT%20NW%20Fulton%20County,%20GA",33.7990496,-84.4662609
128,128,1056 FAIRBURN RD NW,12/28/22,"$190,000.00 ",190000,205.4054054,925,1961,"1056 FAIRBURN RD NW Fulton County, GA","1056%20FAIRBURN%20RD%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1056%20FAIRBURN%20RD%20NW%20Fulton%20County,%20GA",33.7789068,-84.5071641
129,129,444 THE NORTH CHACE,12/28/22,"$395,000.00 ",395000,191.375969,2064,1979,"444 THE NORTH CHACE Fulton County, GA","444%20THE%20NORTH%20CHACE%20Fulton%20County,%20GA","https://www.google.com/maps/search/444%20THE%20NORTH%20CHACE%20Fulton%20County,%20GA",33.926955,-84.360807
130,130,2345 LAKE ROYALE DR,12/28/22,"$278,400.00 ",278400,140.4641776,1982,2003,"2345 LAKE ROYALE DR Fulton County, GA","2345%20LAKE%20ROYALE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/2345%20LAKE%20ROYALE%20DR%20Fulton%20County,%20GA",33.5555254,-84.4627952
131,131,322 PETERS ST SW # 6,12/28/22,"$340,000.00 ",340000,221.4983713,1535,2005,"322 PETERS ST SW # 6 Fulton County, GA","322%20PETERS%20ST%20SW%20#%206%20Fulton%20County,%20GA","https://www.google.com/maps/search/322%20PETERS%20ST%20SW%20#%206%20Fulton%20County,%20GA",33.7459083,-84.4031996
132,132,1411 BEATIE AVE SW,12/28/22,"$450,000.00 ",450000,275.3977968,1634,1910,"1411 BEATIE AVE SW Fulton County, GA","1411%20BEATIE%20AVE%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/1411%20BEATIE%20AVE%20SW%20Fulton%20County,%20GA",33.7163471,-84.411147
133,133,837 CENTER HILL AVE NW,12/28/22,"$290,000.00 ",290000,237.704918,1220,1920,"837 CENTER HILL AVE NW Fulton County, GA","837%20CENTER%20HILL%20AVE%20NW%20Fulton%20County,%20GA","https://www.google.com/maps/search/837%20CENTER%20HILL%20AVE%20NW%20Fulton%20County,%20GA",33.7779575,-84.4638982
134,134,3721 AVENSONG VILLAGE CIR,12/28/22,"$396,000.00 ",396000,385.9649123,1026,1996,"3721 AVENSONG VILLAGE CIR Fulton County, GA","3721%20AVENSONG%20VILLAGE%20CIR%20Fulton%20County,%20GA","https://www.google.com/maps/search/3721%20AVENSONG%20VILLAGE%20CIR%20Fulton%20County,%20GA",34.1049883,-84.2631837
2194,2194,100 BISCAYNE DR # A 4,7/27/22,"$228,000.00 ",228000,220.0772201,1036,1964,"100 BISCAYNE DR # A 4 Fulton County, GA","100%20BISCAYNE%20DR%20#%20A%204%20Fulton%20County,%20GA","https://www.google.com/maps/search/100%20BISCAYNE%20DR%20#%20A%204%20Fulton%20County,%20GA",33.81534498,-84.39473783
136,136,190 AZALEA DR,12/28/22,"$512,000.00 ",512000,389.0577508,1316,1961,"190 AZALEA DR Fulton County, GA","190%20AZALEA%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/190%20AZALEA%20DR%20Fulton%20County,%20GA",34.0050869,-84.3732209
137,137,3290 STONEWALL TELL RD,12/28/22,"$325,000.00 ",325000,152.1535581,2136,1964,"3290 STONEWALL TELL RD Fulton County, GA","3290%20STONEWALL%20TELL%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/3290%20STONEWALL%20TELL%20RD%20Fulton%20County,%20GA",33.6662003,-84.5944677
138,138,430 LINDBERGH DR NE # B 4,12/28/22,"$261,000.00 ",261000,219.6969697,1188,1957,"430 LINDBERGH DR NE # B 4 Fulton County, GA","430%20LINDBERGH%20DR%20NE%20#%20B%204%20Fulton%20County,%20GA","https://www.google.com/maps/search/430%20LINDBERGH%20DR%20NE%20#%20B%204%20Fulton%20County,%20GA",33.8219015,-84.3734181
139,139,1115 BRIARCLIFF PL NE 6,12/28/22,"$229,000.00 ",229000,371.1507293,617,1930,"1115 BRIARCLIFF PL NE 6 Fulton County, GA","1115%20BRIARCLIFF%20PL%20NE%206%20Fulton%20County,%20GA","https://www.google.com/maps/search/1115%20BRIARCLIFF%20PL%20NE%206%20Fulton%20County,%20GA",33.7769433,-84.3508007
140,140,3189 HUMPHRIES DR SE,12/28/22,"$322,500.00 ",322500,331.7901235,972,1940,"3189 HUMPHRIES DR SE Fulton County, GA","3189%20HUMPHRIES%20DR%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/3189%20HUMPHRIES%20DR%20SE%20Fulton%20County,%20GA",33.6686564,-84.3784563
1844,1844,100 BISCAYNE DR # C 2,1/6/22,"$220,000.00 ",220000,212.3552124,1036,1964,"100 BISCAYNE DR # C 2 Fulton County, GA","100%20BISCAYNE%20DR%20#%20C%202%20Fulton%20County,%20GA","https://www.google.com/maps/search/100%20BISCAYNE%20DR%20#%20C%202%20Fulton%20County,%20GA",33.81534498,-84.39473783
142,142,6387 WOODWELL DR LOT 243,12/28/22,"$325,500.00 ",325500,167.4382716,1944,2017,"6387 WOODWELL DR LOT 243 Fulton County, GA","6387%20WOODWELL%20DR%20LOT%20243%20Fulton%20County,%20GA","https://www.google.com/maps/search/6387%20WOODWELL%20DR%20LOT%20243%20Fulton%20County,%20GA",33.5805078,-84.5238067
143,143,6500 BUFFINGTON RD,12/28/22,"$340,000.00 ",340000,137.0967742,2480,1985,"6500 BUFFINGTON RD Fulton County, GA","6500%20BUFFINGTON%20RD%20Fulton%20County,%20GA","https://www.google.com/maps/search/6500%20BUFFINGTON%20RD%20Fulton%20County,%20GA",33.5775708,-84.51212
144,144,6055 CAPITOL KNOLL,12/28/22,"$215,000.00 ",215000,149.5132128,1438,2004,"6055 CAPITOL KNOLL Fulton County, GA","6055%20CAPITOL%20KNOLL%20Fulton%20County,%20GA","https://www.google.com/maps/search/6055%20CAPITOL%20KNOLL%20Fulton%20County,%20GA",33.5768877,-84.5717494
145,145,1080 PEACHTREE ST NE UNIT 2007,12/27/22,"$435,000.00 ",435000,498.853211,872,2008,"1080 PEACHTREE ST NE UNIT 2007 Fulton County, GA","1080%20PEACHTREE%20ST%20NE%20UNIT%202007%20Fulton%20County,%20GA","https://www.google.com/maps/search/1080%20PEACHTREE%20ST%20NE%20UNIT%202007%20Fulton%20County,%20GA",33.783839,-84.3838658
146,146,6485 BUCKHURST TRL,12/27/22,"$215,500.00 ",215500,179.8831386,1198,1973,"6485 BUCKHURST TRL Fulton County, GA","6485%20BUCKHURST%20TRL%20Fulton%20County,%20GA","https://www.google.com/maps/search/6485%20BUCKHURST%20TRL%20Fulton%20County,%20GA",33.5708146,-84.499502
147,147,2255 BURROUGHS AVE SE,12/27/22,"$273,500.00 ",273500,250,1094,1950,"2255 BURROUGHS AVE SE Fulton County, GA","2255%20BURROUGHS%20AVE%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/2255%20BURROUGHS%20AVE%20SE%20Fulton%20County,%20GA",33.6925956,-84.3715167
148,148,445 CARRIAGE CT,12/27/22,"$362,000.00 ",362000,213.1919906,1698,1989,"445 CARRIAGE CT Fulton County, GA","445%20CARRIAGE%20CT%20Fulton%20County,%20GA","https://www.google.com/maps/search/445%20CARRIAGE%20CT%20Fulton%20County,%20GA",34.0437865,-84.2118847
149,149,1818 MARITIME WAY,12/27/22,"$645,000.00 ",645000,321.2151394,2008,2019,"1818 MARITIME WAY Fulton County, GA","1818%20MARITIME%20WAY%20Fulton%20County,%20GA","https://www.google.com/maps/search/1818%20MARITIME%20WAY%20Fulton%20County,%20GA",33.8098791,-84.453215
150,150,2161 OLD GEORGIAN TER,12/27/22,"$462,000.00 ",462000,228.035538,2026,2020,"2161 OLD GEORGIAN TER Fulton County, GA","2161%20OLD%20GEORGIAN%20TER%20Fulton%20County,%20GA","https://www.google.com/maps/search/2161%20OLD%20GEORGIAN%20TER%20Fulton%20County,%20GA",33.8143863,-84.4793285
151,151,167 HICKORY ST,12/27/22,"$310,000.00 ",310000,702.9478458,441,1927,"167 HICKORY ST Fulton County, GA","167%20HICKORY%20ST%20Fulton%20County,%20GA","https://www.google.com/maps/search/167%20HICKORY%20ST%20Fulton%20County,%20GA",34.0789712,-84.4121166
152,152,600 OLD COBBLESTONE DR,12/27/22,"$3,950,000.00 ",3950000,207.4144087,19044,2006,"600 OLD COBBLESTONE DR Fulton County, GA","600%20OLD%20COBBLESTONE%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/600%20OLD%20COBBLESTONE%20DR%20Fulton%20County,%20GA",33.9691358,-84.3057956
153,153,796 LAVENDER LN,12/27/22,"$369,600.00 ",369600,139.6297696,2647,2006,"796 LAVENDER LN Fulton County, GA","796%20LAVENDER%20LN%20Fulton%20County,%20GA","https://www.google.com/maps/search/796%20LAVENDER%20LN%20Fulton%20County,%20GA",33.5491861,-84.5271134
154,154,11325 OLBRICH TRL,12/27/22,"$839,900.00 ",839900,259.2283951,3240,2018,"11325 OLBRICH TRL Fulton County, GA","11325%20OLBRICH%20TRL%20Fulton%20County,%20GA","https://www.google.com/maps/search/11325%20OLBRICH%20TRL%20Fulton%20County,%20GA",34.0512564,-84.1561472
155,155,955 JUNIPER ST # 2113,12/27/22,"$325,000.00 ",325000,371.8535469,874,1996,"955 JUNIPER ST # 2113 Fulton County, GA","955%20JUNIPER%20ST%20#%202113%20Fulton%20County,%20GA","https://www.google.com/maps/search/955%20JUNIPER%20ST%20#%202113%20Fulton%20County,%20GA",33.7805621,-84.3818848
156,156,4461 CLEMENT DR SW,12/27/22,"$255,000.00 ",255000,225.6637168,1130,1962,"4461 CLEMENT DR SW Fulton County, GA","4461%20CLEMENT%20DR%20SW%20Fulton%20County,%20GA","https://www.google.com/maps/search/4461%20CLEMENT%20DR%20SW%20Fulton%20County,%20GA",33.7541257,-84.5337504
157,157,1205 PINE HEIGHTS DR,12/27/22,"$285,000.00 ",285000,189.4946809,1504,1986,"1205 PINE HEIGHTS DR Fulton County, GA","1205%20PINE%20HEIGHTS%20DR%20Fulton%20County,%20GA","https://www.google.com/maps/search/1205%20PINE%20HEIGHTS%20DR%20Fulton%20County,%20GA",33.829183,-84.357407
158,158,565 SYDNEY ST SE,12/27/22,"$448,750.00 ",448750,431.4903846,1040,1920,"565 SYDNEY ST SE Fulton County, GA","565%20SYDNEY%20ST%20SE%20Fulton%20County,%20GA","https://www.google.com/maps/search/565%20SYDNEY%20ST%20SE%20Fulton%20County,%20GA",33.7408628,-84.3689189
